source,target,correlation,direct,cor
k__Bacteria;p__Tenericutes;c__CFGB1779;o__OFGB1779;f__FGB1779;g__GGB4717;s__GGB4717_SGB6533,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9559;s__GGB9559_SGB14969,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Bacteroidetes;c__CFGB1670;o__OFGB1670;f__FGB1670;g__GGB47687;s__GGB47687_SGB2286,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus_petauri,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF36_4,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804684028449025,undirected,+
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_disiens,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus_sp_AF41_9,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.902981822024543,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus_sp_AF46_10NS,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas_kerstersii,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Lawsonibacter;s__Lawsonibacter_sp_NSJ_52,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter_segnis,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Metaruminococcus;s__Candidatus_Metaruminococcus_caecorum,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacteriaceae_unclassified;s__Enterobacteriaceae_bacterium_strain_FGI_57,k__Bacteria;p__Firmicutes;c__CFGB1425;o__OFGB1425;f__FGB1425;g__GGB3491;s__GGB3491_SGB4665,0.804046704015874,undirected,+
k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1532;s__GGB1532_SGB2115,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3989,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__CFGB45503;o__OFGB45503;f__FGB45503;g__GGB9790;s__GGB9790_SGB15413,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__CFGB76158;o__OFGB76158;f__FGB76158;g__GGB52002;s__GGB52002_SGB72669,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__CFGB76112;o__OFGB76112;f__FGB76112;g__GGB79630;s__GGB79630_SGB13983,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.812832775544167,undirected,+
k__Bacteria;p__Bacteria_unclassified;c__CFGB2992;o__OFGB2992;f__FGB2992;g__GGB79890;s__GGB79890_SGB14770,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4579;s__GGB4579_SGB6329,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB1331;s__GGB1331_SGB1788,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9608;s__GGB9608_SGB15042,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9618;s__GGB9618_SGB15065,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.827113330478427,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9719;s__GGB9719_SGB53514,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__GGB1364;s__GGB1364_SGB1833,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.80388850227618,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_SGB4669,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus_SGB6340,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_sp_OM04_5BH,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Gemmiger;s__Gemmiger_SGB15301,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__GGB9527;s__GGB9527_SGB14927,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__GGB9759;s__GGB9759_SGB15370,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__GGB6123;s__GGB6123_SGB8768,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenellaceae_unclassified;s__Christensenellaceae_bacterium_NSJ_44,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.999999999999999,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Bacilliculturomica;s__Bacilliculturomica_massiliensis,k__Bacteria;p__Firmicutes;c__CFGB1262;o__OFGB1262;f__FGB1262;g__GGB3061;s__GGB3061_SGB4063,0.816051616423801,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_sp_AF02_12,k__Bacteria;p__Bacteroidetes;c__CFGB635;o__OFGB635;f__FGB635;g__GGB1543;s__GGB1543_SGB2126,0.851125292745816,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__GGB6518;s__GGB6518_SGB9205,k__Bacteria;p__Firmicutes;c__CFGB9120;o__OFGB9120;f__FGB9120;g__GGB4642;s__GGB4642_SGB6421,0.898100873900836,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea_sp_AF24_7LB,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.870709483839977,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__GGB9501;s__GGB9501_SGB14898,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.949463955736521,undirected,+
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__GGB1407;s__GGB1407_SGB1930,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.998940896123904,undirected,+
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_stantonii,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.997244473648918,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__Anaerosacchariphilus_sp_NSJ_68,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.821830225019333,undirected,+
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__Candidatus_Catenibacterium_tridentinum,k__Bacteria;p__Bacteroidetes;c__CFGB529;o__OFGB529;f__FGB529;g__GGB1096;s__GGB1096_SGB1408,0.801052564063016,undirected,+
k__Bacteria;p__Bacteroidetes;c__CFGB1458;o__OFGB1458;f__FGB1458;g__GGB1458;s__GGB1458_SGB2021,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3528;s__GGB3528_SGB4713,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__GGB9501;s__GGB9501_SGB14898,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,0.888396762543275,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3204;s__GGB3204_SGB13957,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__GGB1339;s__GGB1339_SGB1796,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__Hungatella_SGB9293,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__GGB3265;s__GGB3265_SGB4313,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,0.915508564710633,undirected,+
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__GGB9424;s__GGB9424_SGB14794,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__Hafnia_paralvei,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp_P4_51,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_piriformis,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_SGB5909,k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,1,undirected,+
