"Sample1","Sample2","BC","jaccard","JSD","Group"
"Control.A18","Control.A26",0.786683475812664,0.88060754628611,6.49731071366985,"Relatives-Relatives"
"Control.A18","Control.A27",0.915697414963347,0.955993788800792,7.62518789846493,"Relatives-Relatives"
"Control.A18","Control.A28",0.894508216256723,0.944317061896035,7.52402222371142,"Relatives-Relatives"
"Control.A18","Control.C01",0.94355060280912,0.970955529992741,7.93567987552201,"Relatives-Control"
"Control.A18","Control.C02",0.928892457834346,0.963135559021528,7.84382604201449,"Relatives-Control"
"Control.A18","Control.C03",0.767318970403565,0.868342368585959,6.43102161658029,"Relatives-Control"
"Control.A18","Control.C04",0.900164280995959,0.947459427586065,7.41702501777461,"Relatives-Control"
"Control.A18","Control.C05",0.953551731737572,0.976223681457816,7.8280391748132,"Relatives-Control"
"Control.A18","Control.C06",0.945799166345667,0.972144692735106,7.79538358671604,"Relatives-Control"
"Control.A18","Control.C07",0.461484434385848,0.631528360518975,4.91103246095625,"Relatives-Control"
"Control.A18","Control.C08",0.900250140687648,0.947506984908705,7.55271144473211,"Relatives-Control"
"Control.A18","Control.C09",0.640515178970243,0.780870774231173,5.56533594322765,"Relatives-Control"
"Control.A18","Control.C10",0.438261242146387,0.609432041000213,4.73226546649079,"Relatives-Control"
"Control.A18","Control.C11",0.92015827115351,0.958419193851908,7.82450192537185,"Relatives-Control"
"Control.A18","Control.C12",0.907102985778349,0.951288936720039,7.70233003449243,"Relatives-Control"
"Control.A18","Control.C13",0.73471145911807,0.847070508765301,5.93759692771258,"Relatives-Control"
"Control.A18","Control.C14",0.948356246421787,0.973493680289188,7.91047783966724,"Relatives-Control"
"Control.A18","Control.C15",0.539041228809915,0.700489653843434,4.98768545763843,"Relatives-Control"
"Control.A18","Control.C17",0.919186165282099,0.957891612507522,7.69963465810411,"Relatives-Control"
"Control.A18","Control.C18",0.568529784758141,0.724920610730774,5.11849576797234,"Relatives-Control"
"Control.A18","PsO.A01",0.959548311857374,0.979356626270529,7.86254768890999,"Relatives-Psoriasis"
"Control.A18","PsO.A02",0.948611632111528,0.97362821454946,7.75201538841147,"Relatives-Psoriasis"
"Control.A18","PsO.A03",0.769375577879424,0.869657734059506,6.76576053128187,"Relatives-Psoriasis"
"Control.A18","PsO.A04",0.920945170588477,0.958845868886875,7.67243540141244,"Relatives-Psoriasis"
"Control.A18","PsO.A05",0.9602627557569,0.979728613357367,7.97452660136737,"Relatives-Psoriasis"
"Control.A18","PsO.A06",0.914889501958806,0.955553311063573,7.73563311198262,"Relatives-Psoriasis"
"Control.A18","PsO.A07",0.226695036844096,0.369602924989918,3.34859468261998,"Relatives-Psoriasis"
"Control.A18","PsO.A08",0.752008451756865,0.858452995478158,6.27289436496985,"Relatives-Psoriasis"
"Control.A18","PsO.A09",0.969265063917357,0.98439268707611,7.93614235114914,"Relatives-Psoriasis"
"Control.A18","PsO.A10",0.748893092588768,0.85641952131017,6.12996691043562,"Relatives-Psoriasis"
"Control.A18","PsO.A11",0.620475735573732,0.76579454039656,5.5802163803498,"Relatives-Psoriasis"
"Control.A18","PsO.A12",0.931339512118187,0.964449291566292,7.83363604991194,"Relatives-Psoriasis"
"Control.A18","PsO.A13",0.604211529363233,0.753281619417192,5.35115263769321,"Relatives-Psoriasis"
"Control.A18","PsO.A14",0.925197962325891,0.961145794283026,7.72951503930443,"Relatives-Psoriasis"
"Control.A18","PsO.A15",0.996545283711348,0.998269652926564,8.27914316101764,"Relatives-Psoriasis"
"Control.A18","PsO.A16",0.874427491248198,0.933007539988553,7.34791783364176,"Relatives-Psoriasis"
"Control.A18","PsO.A17",0.928338081880956,0.962837471918232,7.71300768246296,"Relatives-Psoriasis"
"Control.A18","PsO.A18",0.138330896294897,0.2430416265519,1.95348806625388,"Relatives-Psoriasis"
"Control.A18","PsO.A19",0.951842314816506,0.975327061608447,7.85200541121875,"Relatives-Psoriasis"
"Control.A18","PsO.A20",0.415656687089506,0.587228091217607,4.60333720334202,"Relatives-Psoriasis"
"Control.A18","PsO.A21",0.385030957239025,0.555988954942294,4.56120087241777,"Relatives-Psoriasis"
"Control.A18","PsO.A22",0.933686143820864,0.965705987814494,7.89812449578486,"Relatives-Psoriasis"
"Control.A18","PsO.A23",0.946514621658665,0.972522488274062,7.97998821736927,"Relatives-Psoriasis"
"Control.A18","PsO.A24",0.935540765883053,0.966697041336901,7.73108646006661,"Relatives-Psoriasis"
"Control.A18","PsO.A25",0.93653412258354,0.967227080237662,7.72070069226082,"Relatives-Psoriasis"
"Control.A18","PsO.A26",0.947890005797123,0.973247979070793,7.7447854754672,"Relatives-Psoriasis"
"Control.A18","PsO.A27",0.269352379811952,0.424393390040132,3.78141505169546,"Relatives-Psoriasis"
"Control.A18","PsO.A28",0.919114614376542,0.957852759278927,7.67236621620904,"Relatives-Psoriasis"
"Control.A18","PsO.C03",0.914174804534249,0.955163344924168,7.65187001208311,"Relatives-Psoriasis"
"Control.A18","PsO.C04",0.928178310990136,0.962751531536011,7.6669920251669,"Relatives-Psoriasis"
"Control.A18","PsO.C05",0.934799137617111,0.96630096576165,7.89162349918066,"Relatives-Psoriasis"
"Control.A18","PsO.C06",0.891734746052451,0.942769326316245,7.51778333158928,"Relatives-Psoriasis"
"Control.A18","PsO.C07",0.937718415503577,0.967858289420118,7.76710239771643,"Relatives-Psoriasis"
"Control.A18","PsO.C08",0.963262106736227,0.981287321169333,7.86733617893372,"Relatives-Psoriasis"
"Control.A18","PsO.C09",0.936587769854132,0.96725569006839,7.72215679027979,"Relatives-Psoriasis"
"Control.A18","PsO.C10",0.760663215545815,0.86406441485177,6.89724185857496,"Relatives-Psoriasis"
"Control.A18","PsO.C11",0.725988668149519,0.841243840758088,6.06700739059839,"Relatives-Psoriasis"
"Control.A18","PsO.C12",0.934005337574514,0.965876690646443,7.82342053533963,"Relatives-Psoriasis"
"Control.A18","PsO.C14",0.919839962412803,0.958246500147619,7.65257714339473,"Relatives-Psoriasis"
"Control.A18","PsO.C15",0.532627781802234,0.695051712002651,5.14674789753061,"Relatives-Psoriasis"
"Control.A18","PsO.C16",0.946736524324521,0.972639607358289,7.80981559355009,"Relatives-Psoriasis"
"Control.A18","PsO.C17",0.776711027694257,0.874324541906222,6.60153070198835,"Relatives-Psoriasis"
"Control.A18","PsO.C18",0.991152396789833,0.995556541415699,8.20176504802205,"Relatives-Psoriasis"
"Control.A18","PsO.C19",0.231733628169874,0.376272308996202,3.78161232003373,"Relatives-Psoriasis"
"Control.A18","PsO.C20",0.908505102132649,0.952059390480481,7.6160493850584,"Relatives-Psoriasis"
"Control.A18","PsO.C21",0.828301146511533,0.906088308364256,7.25269550369543,"Relatives-Psoriasis"
"Control.A18","PsO.C22",0.534108533663272,0.696311273867805,4.79171791949243,"Relatives-Psoriasis"
"Control.A18","PsO.C23",0.918121812720268,0.957313353752224,7.71897571350225,"Relatives-Psoriasis"
"Control.A18","PsO.C24",0.816661247367047,0.899079284649974,6.71953923753661,"Relatives-Psoriasis"
"Control.A18","PsO.C25",0.206046506214989,0.341689155688759,3.43040631781037,"Relatives-Psoriasis"
"Control.A18","PsO.C26",0.236872835321153,0.383018898235645,3.53855731852355,"Relatives-Psoriasis"
"Control.A18","PsO.C27",0.964320153705589,0.981836033078873,7.84363682303761,"Relatives-Psoriasis"
"Control.A18","PsO.C28",0.65359329103213,0.790512751323724,5.50478814521377,"Relatives-Psoriasis"
"Control.A18","PsO.C29",0.224203987796242,0.366285341383088,3.42238316491802,"Relatives-Psoriasis"
"Control.A18","PsO.C30",0.939966180738392,0.969054192873219,7.73987486332683,"Relatives-Psoriasis"
"Control.A18","PsO.C31",0.963766026083375,0.981548731653693,7.95851760601036,"Relatives-Psoriasis"
"Control.A18","PsO.C32",0.833763546784601,0.909346843813705,6.92253868013768,"Relatives-Psoriasis"
"Control.A18","PsO.C33",0.979409667097783,0.989597740556452,8.04853722319806,"Relatives-Psoriasis"
"Control.A18","PsO.C34",0.259115151891351,0.411582930285808,3.824582707506,"Relatives-Psoriasis"
"Control.A18","PsO.C35",0.922852212134535,0.959878462120693,7.69377168487213,"Relatives-Psoriasis"
"Control.A18","PsO.C36",0.968809778441878,0.984157828806191,7.95745382317797,"Relatives-Psoriasis"
"Control.A18","PsO.C37",0.954890313737023,0.976924697029807,7.87805959851938,"Relatives-Psoriasis"
"Control.A18","PsO.C38",0.540460916072794,0.701687281298418,5.09877229232123,"Relatives-Psoriasis"
"Control.A18","PsO.C39",0.273287777963605,0.429263176311454,3.76307692571738,"Relatives-Psoriasis"
"Control.A18","PsO.C40",0.958981668485726,0.979061401046197,7.8289778385531,"Relatives-Psoriasis"
"Control.A18","PsO.C41",0.94376057444236,0.971066690878956,7.74747192392945,"Relatives-Psoriasis"
"Control.A18","PsO.C42",0.312758245772278,0.476490239965374,4.12005053996388,"Relatives-Psoriasis"
"Control.A18","PsO.C43",0.913504079138323,0.954797106625126,7.6098301152342,"Relatives-Psoriasis"
"Control.A18","PsO.C44",0.781872355924258,0.87758514612423,6.48856118066662,"Relatives-Psoriasis"
